C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_44_168.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_44_168.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_44_168.jpg, 0, 0, 0, 8.191536E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_44_270.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_44_270.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_44_270.jpg, 0, 0, 0, 7.783413E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_44_373.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_44_373.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_44_373.jpg, 0, 0, 0, 7.869481E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_44_473.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_44_473.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_44_473.jpg, 0, 0, 0, 7.769962E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_44_574.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_44_574.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_44_574.jpg, 0, 0, 0, 7.937096E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_44_676.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_44_676.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_44_676.jpg, 0, 0, 0, 7.855154E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_44_778.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_44_778.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_44_778.jpg, 0, 0, 0, 7.863102E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_44_882.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_44_882.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_44_882.jpg, 0, 0, 0, 7.881477E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_44_984.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_44_984.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_44_984.jpg, 0, 0, 0, 8.02615E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_45_085.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_45_085.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_45_085.jpg, 0, 0, 0, 7.790132E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_45_190.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_45_190.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_45_190.jpg, 0, 0, 0, 7.952487E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_45_293.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_45_293.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_45_293.jpg, 0, 0, 0, 7.837514E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_45_397.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_45_397.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_45_397.jpg, 0, 0, 0, 7.935691E-05
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_45_502.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_45_502.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_45_502.jpg, 0, 0.3129033, 0, 0.262102
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_45_604.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_45_604.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_45_604.jpg, 0, 0.6175659, 0, 0.825922
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_45_704.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_45_704.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_45_704.jpg, 0, 0.9180804, 0, 1.720753
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_45_806.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_45_806.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_45_806.jpg, 0, 1, 0, 2.831999
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_45_907.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_45_907.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_45_907.jpg, -0.288057, 1, 0, 3.993983
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_009.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_009.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_009.jpg, -0.1989678, 1, 0, 5.151686
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_113.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_113.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_113.jpg, 0, 1, 0, 6.302874
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_217.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_217.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_217.jpg, 0, 1, 0, 7.445964
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_323.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_323.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_323.jpg, -0.06915677, 1, 0, 8.802526
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_426.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_426.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_426.jpg, -0.3662449, 1, 0, 9.882889
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_527.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_527.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_527.jpg, -0.09990879, 1, 0, 10.98856
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_630.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_630.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_630.jpg, 0, 1, 0, 11.83839
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_733.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_733.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_733.jpg, 0, 1, 0, 13.12471
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_834.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_834.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_834.jpg, -0.1167692, 1, 0, 14.13976
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_46_935.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_46_935.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_46_935.jpg, -0.419129, 1, 0, 15.18598
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_040.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_040.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_040.jpg, -0.1972824, 1, 0, 16.33268
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_141.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_141.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_141.jpg, 0, 1, 0, 17.58276
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_246.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_246.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_246.jpg, -0.05390462, 1, 0, 18.46286
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_346.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_346.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_346.jpg, -0.3389394, 1, 0, 19.57623
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_446.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_446.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_446.jpg, -0.6415827, 1, 0, 20.2954
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_550.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_550.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_550.jpg, -0.3627203, 1, 0, 21.33761
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_653.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_653.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_653.jpg, -0.07107103, 1, 0, 22.28579
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_754.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_754.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_754.jpg, 0, 1, 0, 23.28316
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_858.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_858.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_858.jpg, 0, 1, 0, 24.23893
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_47_962.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_47_962.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_47_962.jpg, -0.3092707, 1, 0, 25.35703
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_065.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_065.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_065.jpg, 0, 1, 0, 26.30245
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_168.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_168.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_168.jpg, 0, 1, 0, 27.24212
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_269.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_269.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_269.jpg, -0.03942994, 1, 0, 28.17582
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_372.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_372.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_372.jpg, -0.3288262, 1, 0, 29.04188
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_478.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_478.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_478.jpg, -0.6095836, 1, 0, 29.72093
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_579.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_579.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_579.jpg, -0.3236327, 1, 0, 30.19135
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_683.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_683.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_683.jpg, 0, 1, 0, 30.18533
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_786.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_786.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_786.jpg, 0, 1, 0, 30.18979
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_888.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_888.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_888.jpg, 0, 1, 0, 30.19027
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_48_994.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_48_994.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_48_994.jpg, 0, 1, 0, 30.19027
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_49_098.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_49_098.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_49_098.jpg, 0, 1, 0, 30.19029
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_49_200.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_49_200.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_49_200.jpg, -0.1327195, 1, 0, 30.1858
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_49_305.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_49_305.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_49_305.jpg, 0, 1, 0, 30.19025
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_49_411.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_49_411.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_49_411.jpg, 0, 1, 0, 30.19091
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_49_512.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_49_512.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_49_512.jpg, 0, 1, 0, 30.19032
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_49_617.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_49_617.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_49_617.jpg, -0.2719859, 1, 0, 30.17234
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_49_723.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_49_723.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_49_723.jpg, -0.4221631, 1, 0, 30.16917
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_49_822.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_49_822.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_49_822.jpg, -0.1214115, 1, 0, 30.1926
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_49_926.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_49_926.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_49_926.jpg, 0, 1, 0, 30.18879
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_032.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_032.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_032.jpg, 0, 1, 0, 30.19001
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_134.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_134.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_134.jpg, 0, 1, 0, 30.19032
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_236.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_236.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_236.jpg, 0, 1, 0, 30.19045
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_336.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_336.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_336.jpg, 0, 1, 0, 30.1903
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_436.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_436.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_436.jpg, 0, 1, 0, 30.19028
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_540.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_540.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_540.jpg, -0.1497079, 1, 0, 30.18436
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_642.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_642.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_642.jpg, 0, 1, 0, 30.19022
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_744.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_744.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_744.jpg, 0, 1, 0, 30.19028
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_844.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_844.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_844.jpg, 0, 1, 0, 30.19018
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_50_949.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_50_949.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_50_949.jpg, -0.03520594, 1, 0, 30.19003
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_051.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_051.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_051.jpg, -0.3075782, 1, 0, 30.16859
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_154.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_154.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_154.jpg, -0.01654872, 1, 0, 30.18974
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_258.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_258.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_258.jpg, 0, 1, 0, 30.19002
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_363.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_363.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_363.jpg, 0, 1, 0, 30.19025
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_464.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_464.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_464.jpg, -0.01721008, 1, 0, 30.19026
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_570.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_570.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_570.jpg, -0.3144262, 1, 0, 30.16732
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_674.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_674.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_674.jpg, -0.01624535, 1, 0, 30.18963
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_780.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_780.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_780.jpg, 0, 1, 0, 30.19002
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_887.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_887.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_887.jpg, 0, 1, 0, 30.18965
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_51_987.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_51_987.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_51_987.jpg, -0.1154324, 1, 0, 30.18721
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_52_090.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_52_090.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_52_090.jpg, -0.3485809, 1, 0, 30.1652
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_52_191.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_52_191.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_52_191.jpg, -0.04634193, 1, 0, 30.19044
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_52_293.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_52_293.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_52_293.jpg, 0, 1, 0, 30.18977
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_52_394.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_52_394.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_52_394.jpg, 0, 1, 0, 30.19024
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_52_498.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_52_498.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_52_498.jpg, 0, 1, 0, 30.19029
C:\Users\Sushant\Desktop\finding-lanes\IMG\center_2019_06_23_19_37_52_599.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\left_2019_06_23_19_37_52_599.jpg, C:\Users\Sushant\Desktop\finding-lanes\IMG\right_2019_06_23_19_37_52_599.jpg, 0, 1, 0, 30.18995
